"","Diodorus","Herodotus","Plutarch","Polybius","Thucydides","-SUM-"
"Plutarch",1,2,21,7,3,13
"Polybius",3,1,2,28,3,9
"Thucydides",2,11,2,5,12,20
"-SUM-",9,17,8,19,10,63
"Diodorus",21,4,2,7,1,14
"Herodotus",0,31,3,5,3,11
"Plutarch",5,1,18,4,4,14
"Polybius",3,1,2,26,0,6
"Thucydides",0,7,5,2,15,14
"-SUM-",8,13,12,18,8,59
"Diodorus",19,1,2,13,0,16
"Herodotus",2,27,0,2,4,8
"Plutarch",0,4,14,9,3,16
"Polybius",5,1,4,30,2,12
"Thucydides",3,10,3,0,12,16
"-SUM-",10,16,9,24,9,68
"Diodorus",16,0,1,10,0,11
"Herodotus",2,29,0,1,2,5
"Plutarch",3,2,22,6,3,14
"Polybius",2,1,0,30,2,5
"Thucydides",1,10,4,4,19,19
"-SUM-",8,13,5,21,7,54
"Diodorus",22,2,0,12,0,14
"Herodotus",1,24,2,0,4,7
"Plutarch",1,4,24,5,6,16
"Polybius",3,1,2,23,2,8
"Thucydides",1,4,3,6,18,14
"-SUM-",6,11,7,23,12,59
"Diodorus",22,3,2,3,1,9
"Herodotus",1,21,2,3,4,10
"Plutarch",1,1,27,5,4,11
"Polybius",4,0,1,31,0,5
"Thucydides",1,3,4,4,22,12
"-SUM-",7,7,9,15,9,47
"Diodorus",25,2,0,8,4,14
"Herodotus",0,26,1,1,2,4
"Plutarch",4,2,23,5,5,16
"Polybius",4,1,0,20,1,6
"Thucydides",2,13,1,3,17,19
"-SUM-",10,18,2,17,12,59
"Diodorus",21,1,1,13,0,15
"Herodotus",0,25,1,2,3,6
"Plutarch",3,2,23,4,0,9
"Polybius",7,0,0,29,2,9
"Thucydides",1,4,5,3,20,13
"-SUM-",11,7,7,22,5,52
"Diodorus",23,1,1,10,0,12
"Herodotus",3,22,2,0,4,9
"Plutarch",1,3,18,7,1,12
"Polybius",5,2,2,26,5,14
"Thucydides",4,14,4,0,12,22
"-SUM-",13,20,9,17,10,69
"Diodorus",34,2,1,8,1,12
"Herodotus",1,23,3,1,4,9
"Plutarch",1,4,17,2,7,14
"Polybius",2,2,2,24,0,6
"Thucydides",1,2,7,2,19,12
"-SUM-",5,10,13,13,12,53
"Diodorus",34,2,1,12,1,16
"Herodotus",5,19,1,1,4,11
"Plutarch",3,2,14,3,2,10
"Polybius",3,0,0,28,0,3
"Thucydides",0,8,3,5,19,16
"-SUM-",11,12,5,21,7,56
"Diodorus",21,1,2,6,0,9
"Herodotus",0,29,1,4,3,8
"Plutarch",2,4,26,6,3,15
"Polybius",4,0,0,28,2,6
"Thucydides",1,7,3,1,16,12
"-SUM-",7,12,6,17,8,50
"Diodorus",22,1,1,13,1,16
"Herodotus",1,24,1,3,5,10
"Plutarch",3,2,22,3,2,10
"Polybius",2,1,0,32,1,4
"Thucydides",1,4,1,5,19,11
"-SUM-",7,8,3,24,9,51
"Diodorus",20,1,1,12,0,14
"Herodotus",2,34,1,1,8,12
"Plutarch",3,3,16,6,1,13
"Polybius",8,0,0,20,1,9
"Thucydides",5,6,2,3,16,16
"-SUM-",18,10,4,22,10,64
"Diodorus",23,2,2,13,1,18
"Herodotus",1,18,1,2,6,10
"Plutarch",1,4,24,7,2,14
"Polybius",2,2,2,25,0,6
"Thucydides",2,5,5,2,18,14
"-SUM-",6,13,10,24,9,62
"Diodorus",16,3,1,13,1,18
"Herodotus",1,28,2,2,2,7
"Plutarch",4,3,15,6,4,17
"Polybius",2,0,1,28,2,5
"Thucydides",2,7,1,4,22,14
"-SUM-",9,13,5,25,9,61
"Diodorus",20,3,1,11,1,16
"Herodotus",3,29,1,0,0,4
"Plutarch",1,4,21,7,2,14
"Polybius",2,1,1,33,0,4
"Thucydides",2,8,5,1,13,16
"-SUM-",8,16,8,19,3,54
"Diodorus",22,1,0,13,1,15
"Herodotus",5,36,1,2,7,15
"Plutarch",1,0,15,1,4,6
"Polybius",2,1,2,23,1,6
"Thucydides",0,7,3,4,18,14
"-SUM-",8,9,6,20,13,56
"Diodorus",22,2,1,9,0,12
"Herodotus",0,27,2,2,7,11
"Plutarch",2,2,15,8,3,15
"Polybius",7,0,1,22,0,8
"Thucydides",0,10,5,5,18,20
"-SUM-",9,14,9,24,10,66
"Diodorus",9,1,0,9,0,10
"Herodotus",0,23,2,0,6,8
"Plutarch",4,2,23,8,2,16
"Polybius",4,1,1,33,2,8
"Thucydides",3,10,3,5,19,21
"-SUM-",11,14,6,22,10,63
"Diodorus",21,1,0,6,2,9
"Herodotus",4,33,1,0,4,9
"Plutarch",1,1,24,6,2,10
"Polybius",5,0,4,28,0,9
"Thucydides",0,6,5,1,15,12
"-SUM-",10,8,10,13,8,49
"Diodorus",15,0,0,7,1,8
"Herodotus",1,21,1,2,6,10
"Plutarch",2,2,22,5,7,16
"Polybius",5,3,2,33,2,12
"Thucydides",2,8,4,2,17,16
"-SUM-",10,13,7,16,16,62
"Diodorus",21,2,0,13,2,17
"Herodotus",2,26,0,1,2,5
"Plutarch",2,1,15,6,9,18
"Polybius",1,1,1,24,3,6
"Thucydides",1,7,3,2,25,13
"-SUM-",6,11,4,22,16,59
"Diodorus",21,3,0,11,1,15
"Herodotus",2,26,0,3,3,8
"Plutarch",2,2,19,4,5,13
"Polybius",3,0,3,29,1,7
"Thucydides",3,9,3,4,13,19
"-SUM-",10,14,6,22,10,62
"Diodorus",19,2,1,8,0,11
"Herodotus",1,28,0,2,7,10
"Plutarch",2,4,20,7,3,16
"Polybius",1,3,0,35,2,6
"Thucydides",2,3,1,1,18,7
"-SUM-",6,12,2,18,12,50
"Diodorus",17,2,1,13,1,17
"Herodotus",2,25,0,3,7,12
"Plutarch",3,5,21,6,2,16
"Polybius",3,0,3,23,1,7
"Thucydides",0,8,2,0,22,10
"-SUM-",8,15,6,22,11,62
"Diodorus",10,5,2,11,0,18
"Herodotus",0,26,2,3,6,11
"Plutarch",1,2,22,2,3,8
"Polybius",5,2,2,27,0,9
"Thucydides",3,4,4,5,23,16
"-SUM-",9,13,10,21,9,62
"Diodorus",23,0,2,6,2,10
"Herodotus",1,23,2,2,2,7
"Plutarch",1,2,27,6,3,12
"Polybius",2,1,1,23,3,7
"Thucydides",1,13,4,2,18,20
"-SUM-",5,16,9,16,10,56
"Diodorus",19,1,1,6,0,8
"Herodotus",0,31,1,1,1,3
"Plutarch",2,1,20,1,3,7
"Polybius",7,2,1,33,1,11
"Thucydides",3,8,4,6,17,21
"-SUM-",12,12,7,14,5,50
"Diodorus",18,2,1,15,1,19
"Herodotus",1,25,4,1,3,9
"Plutarch",2,2,23,8,8,20
"Polybius",5,0,1,23,1,7
"Thucydides",0,2,1,3,20,6
"-SUM-",8,6,7,27,13,61
"Diodorus",21,2,0,6,1,9
"Herodotus",1,22,2,1,6,10
"Plutarch",3,6,16,6,4,19
"Polybius",3,1,0,33,2,6
"Thucydides",3,2,3,3,23,11
"-SUM-",10,11,5,16,13,55
"Diodorus",16,2,0,7,0,9
"Herodotus",2,29,2,2,8,14
"Plutarch",4,1,23,6,7,18
"Polybius",7,0,1,24,0,8
"Thucydides",4,5,4,8,8,21
"-SUM-",17,8,7,23,15,70
"Diodorus",23,1,3,8,0,12
"Herodotus",4,23,4,3,1,12
"Plutarch",1,1,20,11,3,16
"Polybius",5,0,3,28,0,8
"Thucydides",1,3,3,3,18,10
"-SUM-",11,5,13,25,4,58
"Diodorus",14,3,1,8,0,12
"Herodotus",0,27,1,2,4,7
"Plutarch",1,4,18,10,5,20
"Polybius",3,0,1,26,0,4
"Thucydides",4,5,3,4,26,16
"-SUM-",8,12,6,24,9,59
"Diodorus",17,1,0,8,1,10
"Herodotus",1,34,4,1,1,7
"Plutarch",1,4,17,3,4,12
"Polybius",2,0,1,38,1,4
"Thucydides",1,10,3,2,15,16
"-SUM-",5,15,8,14,7,49
"Diodorus",21,2,0,7,1,10
"Herodotus",2,23,3,1,3,9
"Plutarch",3,5,17,7,4,19
"Polybius",6,0,0,25,0,6
"Thucydides",2,6,6,2,24,16
"-SUM-",13,13,9,17,8,60
"Diodorus",18,0,0,11,0,11
"Herodotus",2,29,2,0,5,9
"Plutarch",2,3,20,8,3,16
"Polybius",2,0,1,34,1,4
"Thucydides",3,4,1,4,17,12
"-SUM-",9,7,4,23,9,52
"Diodorus",17,1,2,7,0,10
"Herodotus",0,29,2,2,3,7
"Plutarch",3,5,19,8,2,18
"Polybius",5,3,3,31,0,11
"Thucydides",1,8,3,4,12,16
"-SUM-",9,17,10,21,5,62
"Diodorus",26,3,2,8,0,13
"Herodotus",2,28,2,2,2,8
"Plutarch",1,1,12,10,4,16
"Polybius",0,0,2,29,1,3
"Thucydides",2,9,2,2,20,15
"-SUM-",5,13,8,22,7,55
"Diodorus",23,1,2,9,0,12
"Herodotus",2,21,2,4,3,11
"Plutarch",1,2,25,1,3,7
"Polybius",4,0,0,22,1,5
"Thucydides",4,7,4,6,23,21
"-SUM-",11,10,8,20,7,56
"Diodorus",17,2,1,10,0,13
"Herodotus",3,29,1,2,5,11
"Plutarch",3,2,17,4,4,13
"Polybius",4,0,1,30,1,6
"Thucydides",1,6,0,7,20,14
"-SUM-",11,10,3,23,10,57
"Diodorus",27,3,1,6,0,10
"Herodotus",0,19,0,3,3,6
"Plutarch",2,5,19,7,2,16
"Polybius",6,1,1,29,1,9
"Thucydides",0,5,4,5,21,14
"-SUM-",8,14,6,21,6,55
"Diodorus",26,2,0,10,0,12
"Herodotus",3,22,1,4,3,11
"Plutarch",2,1,19,8,1,12
"Polybius",2,0,1,35,0,3
"Thucydides",1,6,3,2,18,12
"-SUM-",8,9,5,24,4,50
"Diodorus",18,1,1,4,0,6
"Herodotus",3,25,2,2,1,8
"Plutarch",2,2,19,7,6,17
"Polybius",6,1,3,29,2,12
"Thucydides",1,10,1,2,22,14
"-SUM-",12,14,7,15,9,57
"Diodorus",15,2,2,12,0,16
"Herodotus",0,26,3,3,4,10
"Plutarch",2,3,23,8,1,14
"Polybius",3,1,1,29,1,6
"Thucydides",1,4,4,5,17,14
"-SUM-",6,10,10,28,6,60
"Diodorus",10,2,1,8,1,12
"Herodotus",0,29,1,1,4,6
"Plutarch",2,5,26,5,5,17
"Polybius",4,1,2,29,0,7
"Thucydides",4,7,2,3,18,16
"-SUM-",10,15,6,17,10,58
"Diodorus",19,0,1,8,1,10
"Herodotus",2,33,2,2,1,7
"Plutarch",2,1,23,2,1,6
"Polybius",2,0,2,32,0,4
"Thucydides",0,12,3,3,18,18
"-SUM-",6,13,8,15,3,45
"Diodorus",15,3,1,11,0,15
"Herodotus",1,25,1,2,4,8
"Plutarch",1,6,18,2,4,13
"Polybius",2,0,0,36,1,3
"Thucydides",1,6,2,5,23,14
"-SUM-",5,15,4,20,9,53
"Diodorus",17,1,1,7,1,10
"Herodotus",0,23,4,2,3,9
"Plutarch",3,2,20,6,2,13
"Polybius",1,0,1,35,1,3
"Thucydides",4,8,5,3,20,20
"-SUM-",8,11,11,18,7,55
"Diodorus",24,4,0,6,1,11
"Herodotus",0,29,3,1,3,7
"Plutarch",0,3,18,5,4,12
"Polybius",4,1,1,21,0,6
"Thucydides",2,8,2,9,21,21
"-SUM-",6,16,6,21,8,57
"Diodorus",22,0,0,9,0,9
"Herodotus",0,29,0,0,4,4
"Plutarch",3,5,14,6,5,19
"Polybius",3,1,4,33,2,10
"Thucydides",0,7,3,2,18,12
"-SUM-",6,13,7,17,11,54
"Diodorus",24,1,2,8,1,12
"Herodotus",1,23,0,2,4,7
"Plutarch",2,1,23,3,3,9
"Polybius",3,2,1,26,0,6
"Thucydides",4,10,3,6,17,23
"-SUM-",10,14,6,19,8,57
"Diodorus",22,0,1,14,2,17
"Herodotus",2,31,1,2,2,7
"Plutarch",1,2,19,6,0,9
"Polybius",3,1,2,29,4,10
"Thucydides",2,11,3,3,7,19
"-SUM-",8,14,7,25,8,62
"Diodorus",21,1,0,7,0,8
"Herodotus",0,18,1,2,3,6
"Plutarch",4,2,24,6,2,14
"Polybius",2,0,1,33,0,3
"Thucydides",1,8,3,8,23,20
"-SUM-",7,11,5,23,5,51
"Diodorus",15,1,0,13,0,14
"Herodotus",3,28,3,4,0,10
"Plutarch",3,0,22,6,3,12
"Polybius",3,0,4,29,0,7
"Thucydides",1,4,1,2,25,8
"-SUM-",10,5,8,25,3,51
"Diodorus",30,1,1,6,0,8
"Herodotus",2,24,1,1,3,7
"Plutarch",0,4,15,4,1,9
"Polybius",1,2,0,38,1,4
"Thucydides",1,7,3,4,20,15
"-SUM-",4,14,5,15,5,43
"Diodorus",20,1,0,7,0,8
"Herodotus",2,27,2,1,1,6
"Plutarch",1,6,18,5,6,18
"Polybius",5,1,0,27,2,8
"Thucydides",3,6,7,1,21,17
"-SUM-",11,14,9,14,9,57
"Diodorus",13,4,0,11,0,15
"Herodotus",1,32,1,5,2,9
"Plutarch",1,2,16,5,4,12
"Polybius",4,1,1,33,1,7
"Thucydides",0,9,2,0,22,11
"-SUM-",6,16,4,21,7,54
"Diodorus",31,2,0,6,0,8
"Herodotus",0,34,0,0,3,3
"Plutarch",0,4,13,5,2,11
"Polybius",3,1,1,34,2,7
"Thucydides",1,4,5,3,16,13
"-SUM-",4,11,6,14,7,42
"Diodorus",23,3,2,10,0,15
"Herodotus",1,28,2,1,4,8
"Plutarch",1,1,20,7,4,13
"Polybius",2,1,2,27,2,7
"Thucydides",1,5,1,3,19,10
"-SUM-",5,10,7,21,10,53
"Diodorus",26,1,1,9,2,13
"Herodotus",0,23,0,2,4,6
"Plutarch",2,4,17,8,3,17
"Polybius",1,0,2,30,3,6
"Thucydides",3,9,2,2,16,16
"-SUM-",6,14,5,21,12,58
"Diodorus",20,1,0,13,1,15
"Herodotus",3,20,1,3,5,12
"Plutarch",1,5,14,3,4,13
"Polybius",0,0,2,27,1,3
"Thucydides",4,6,5,4,27,19
"-SUM-",8,12,8,23,11,62
"Diodorus",18,0,0,10,2,12
"Herodotus",0,27,1,1,7,9
"Plutarch",2,2,24,7,3,14
"Polybius",3,2,1,32,2,8
"Thucydides",2,6,2,4,12,14
"-SUM-",7,10,4,22,14,57
"Diodorus",24,2,0,12,0,14
"Herodotus",0,22,1,1,5,7
"Plutarch",2,4,17,2,5,13
"Polybius",2,2,2,36,0,6
"Thucydides",1,7,3,5,15,16
"-SUM-",5,15,6,20,10,56
"Diodorus",23,1,0,11,1,13
"Herodotus",3,28,5,2,2,12
"Plutarch",3,3,21,3,1,10
"Polybius",5,1,1,28,1,8
"Thucydides",1,6,1,3,16,11
"-SUM-",12,11,7,19,5,54
"Diodorus",28,5,0,12,0,17
"Herodotus",0,29,1,1,3,5
"Plutarch",1,1,19,7,2,11
"Polybius",4,0,1,28,1,6
"Thucydides",0,6,1,4,16,11
"-SUM-",5,12,3,24,6,50
"Diodorus",21,2,0,10,0,12
"Herodotus",0,31,2,1,6,9
"Plutarch",3,2,15,3,0,8
"Polybius",2,0,4,33,0,6
"Thucydides",2,10,4,4,15,20
"-SUM-",7,14,10,18,6,55
"Diodorus",24,1,0,14,0,15
"Herodotus",0,21,4,2,3,9
"Plutarch",0,4,21,5,2,11
"Polybius",3,0,1,26,0,4
"Thucydides",2,6,1,7,23,16
"-SUM-",5,11,6,28,5,55
"Diodorus",14,1,1,4,0,6
"Herodotus",2,30,1,1,3,7
"Plutarch",2,1,21,7,5,15
"Polybius",4,1,2,30,2,9
"Thucydides",1,8,4,4,21,17
"-SUM-",9,11,8,16,10,54
"Diodorus",23,2,1,9,0,12
"Herodotus",2,17,1,2,1,6
"Plutarch",2,2,20,6,2,12
"Polybius",4,2,3,31,0,9
"Thucydides",4,11,4,2,19,21
"-SUM-",12,17,9,19,3,60
"Diodorus",26,0,1,3,0,4
"Herodotus",2,27,1,3,3,9
"Plutarch",3,3,15,5,5,16
"Polybius",6,1,2,28,2,11
"Thucydides",2,9,2,0,21,13
"-SUM-",13,13,6,11,10,53
"Diodorus",19,2,1,7,1,11
"Herodotus",1,31,2,3,2,8
"Plutarch",2,7,15,5,5,19
"Polybius",3,0,1,32,0,4
"Thucydides",1,9,1,3,17,14
"-SUM-",7,18,5,18,8,56
"Diodorus",23,2,0,10,1,13
"Herodotus",2,19,3,2,5,12
"Plutarch",2,2,26,1,6,11
"Polybius",5,0,3,22,1,9
"Thucydides",1,8,2,3,21,14
"-SUM-",10,12,8,16,13,59
"Diodorus",21,4,1,8,0,13
"Herodotus",2,24,0,2,4,8
"Plutarch",3,1,20,3,4,11
"Polybius",4,2,1,23,1,8
"Thucydides",2,9,3,7,21,21
"-SUM-",11,16,5,20,9,61
"Diodorus",19,1,0,9,1,11
"Herodotus",1,30,1,3,4,9
"Plutarch",3,3,19,4,2,12
"Polybius",3,0,0,31,0,3
"Thucydides",2,7,1,6,20,16
"-SUM-",9,11,2,22,7,51
"Diodorus",20,1,0,13,1,15
"Herodotus",2,24,2,3,1,8
"Plutarch",4,0,19,4,4,12
"Polybius",3,1,0,32,0,4
"Thucydides",1,7,2,6,20,16
"-SUM-",10,9,4,26,6,55
"Diodorus",23,1,1,10,0,12
"Herodotus",1,19,1,5,1,8
"Plutarch",2,1,22,7,5,15
"Polybius",3,0,0,33,2,5
"Thucydides",1,8,0,7,17,16
"-SUM-",7,10,2,29,8,56
"Diodorus",22,1,1,8,3,13
"Herodotus",4,18,1,1,1,7
"Plutarch",2,3,15,6,3,14
"Polybius",3,0,1,33,1,5
"Thucydides",4,10,5,3,21,22
"-SUM-",13,14,8,18,8,61
"Diodorus",28,1,0,10,1,12
"Herodotus",2,20,2,2,4,10
"Plutarch",3,1,28,6,2,12
"Polybius",7,1,1,21,0,9
"Thucydides",2,8,2,1,17,13
"-SUM-",14,11,5,19,7,56
"Diodorus",23,1,0,9,1,11
"Herodotus",3,29,1,3,5,12
"Plutarch",3,3,17,6,2,14
"Polybius",4,2,2,24,0,8
"Thucydides",2,6,5,2,17,15
"-SUM-",12,12,8,20,8,60
"Diodorus",21,1,1,8,0,10
"Herodotus",1,26,1,2,5,9
"Plutarch",3,2,23,6,4,15
"Polybius",3,0,2,26,2,7
"Thucydides",2,9,3,2,17,16
"-SUM-",9,12,7,18,11,57
"Diodorus",15,0,2,11,2,15
"Herodotus",0,32,2,1,5,8
"Plutarch",0,5,19,2,7,14
"Polybius",7,1,1,24,0,9
"Thucydides",1,8,4,2,19,15
"-SUM-",8,14,9,16,14,61
"Diodorus",13,0,2,10,0,12
"Herodotus",4,31,1,2,5,12
"Plutarch",3,3,21,6,6,18
"Polybius",5,1,3,25,0,9
"Thucydides",2,4,1,3,19,10
"-SUM-",14,8,7,21,11,61
"Diodorus",19,0,0,10,1,11
"Herodotus",1,28,1,0,0,2
"Plutarch",6,6,17,8,3,23
"Polybius",3,2,2,36,0,7
"Thucydides",2,5,4,4,12,15
"-SUM-",12,13,7,22,4,58
"Diodorus",23,1,0,13,2,16
"Herodotus",1,23,3,1,2,7
"Plutarch",0,2,18,7,3,12
"Polybius",2,2,0,26,1,5
"Thucydides",2,6,8,3,21,19
"-SUM-",5,11,11,24,8,59
"Diodorus",21,2,3,12,0,17
"Herodotus",1,27,2,0,3,6
"Plutarch",3,3,14,8,2,16
"Polybius",6,0,0,30,1,7
"Thucydides",2,12,2,4,12,20
"-SUM-",12,17,7,24,6,66
"Diodorus",13,1,0,2,1,4
"Herodotus",0,32,1,1,4,6
"Plutarch",3,3,17,7,3,16
"Polybius",4,1,1,32,2,8
"Thucydides",2,10,3,4,23,19
"-SUM-",9,15,5,14,10,53
"Diodorus",22,4,3,8,1,16
"Herodotus",2,32,3,5,1,11
"Plutarch",2,1,15,9,3,15
"Polybius",3,1,1,27,0,5
"Thucydides",0,8,1,4,14,13
"-SUM-",7,14,8,26,5,60
"Diodorus",26,4,1,5,0,10
"Herodotus",2,24,2,1,2,7
"Plutarch",3,3,22,5,5,16
"Polybius",3,2,2,25,1,8
"Thucydides",1,9,3,2,17,15
"-SUM-",9,18,8,13,8,56
"Diodorus",15,3,1,12,0,16
"Herodotus",1,29,1,3,1,6
"Plutarch",3,3,24,6,3,15
"Polybius",3,0,1,22,1,5
"Thucydides",3,9,2,4,20,18
"-SUM-",10,15,5,25,5,60
"Diodorus",16,2,3,7,2,14
"Herodotus",2,28,0,1,4,7
"Plutarch",0,6,16,6,1,13
"Polybius",3,1,1,25,0,5
"Thucydides",3,9,5,4,25,21
"-SUM-",8,18,9,18,7,60
"Diodorus",19,4,0,12,0,16
"Herodotus",2,31,1,2,1,6
"Plutarch",3,3,21,5,5,16
"Polybius",7,1,3,27,0,11
"Thucydides",1,4,2,4,12,11
"-SUM-",13,12,6,23,6,60
"Diodorus",25,3,0,9,0,12
"Herodotus",0,28,3,1,3,7
"Plutarch",2,3,16,3,4,12
"Polybius",4,1,1,33,1,7
"Thucydides",0,9,1,3,17,13
"-SUM-",6,16,5,16,8,51
"Diodorus",17,0,1,12,0,13
"Herodotus",1,26,2,5,3,11
"Plutarch",1,3,21,4,4,12
"Polybius",5,0,1,32,1,7
"Thucydides",2,8,3,4,14,17
"-SUM-",9,11,7,25,8,60
"Diodorus",14,2,0,8,1,11
"Herodotus",3,41,1,1,5,10
"Plutarch",5,1,14,5,3,14
"Polybius",2,0,4,37,1,7
"Thucydides",2,3,3,1,13,9
"-SUM-",12,6,8,15,10,51
"Diodorus",24,2,1,8,0,11
"Herodotus",3,22,2,0,3,8
"Plutarch",4,2,23,1,2,9
"Polybius",2,0,1,34,0,3
"Thucydides",0,8,5,3,20,16
"-SUM-",9,12,9,12,5,47
"Diodorus",21,0,3,13,0,16
"Herodotus",3,27,1,1,4,9
"Plutarch",3,1,20,7,1,12
"Polybius",0,1,0,22,1,2
"Thucydides",1,5,6,4,25,16
"-SUM-",7,7,10,25,6,55
"Diodorus",15,2,0,6,1,9
"Herodotus",1,24,4,5,3,13
"Plutarch",0,3,17,6,1,10
"Polybius",5,0,3,34,2,10
"Thucydides",5,8,3,8,14,24
"-SUM-",11,13,10,25,7,66
"Diodorus",22,0,1,6,0,7
"Herodotus",1,18,2,2,4,9
"Plutarch",2,9,13,14,5,30
"Polybius",4,0,0,31,1,5
"Thucydides",2,7,2,6,18,17
"-SUM-",9,16,5,28,10,68
"Diodorus",19,1,0,10,0,11
"Herodotus",3,30,1,1,1,6
"Plutarch",3,5,22,4,4,16
"Polybius",1,1,4,23,1,7
"Thucydides",1,13,3,6,13,23
"-SUM-",8,20,8,21,6,63
"Diodorus",16,0,1,7,1,9
"Herodotus",2,30,2,1,1,6
"Plutarch",2,3,20,5,4,14
"Polybius",6,1,5,20,3,15
"Thucydides",4,12,5,4,15,25
"-SUM-",14,16,13,17,9,69
"Diodorus",23,2,0,8,0,10
"Herodotus",1,28,2,1,5,9
"Plutarch",2,4,19,4,2,12
"Polybius",3,1,3,23,2,9
"Thucydides",5,5,1,4,22,15
"-SUM-",11,12,6,17,9,55
"Diodorus",23,2,0,8,0,10
"Herodotus",0,34,1,1,3,5
"Plutarch",0,3,20,11,7,21
"Polybius",3,3,3,18,0,9
"Thucydides",3,6,3,6,12,18
"-SUM-",6,14,7,26,10,63
"Diodorus",22,3,1,9,1,14
"Herodotus",2,30,0,1,2,5
"Plutarch",2,6,26,5,3,16
"Polybius",0,1,0,25,0,1
"Thucydides",1,4,2,7,17,14
"-SUM-",5,14,3,22,6,50
"Diodorus",19,1,1,14,0,16
"Herodotus",0,17,0,1,2,3
"Plutarch",1,3,20,6,4,14
"Polybius",2,1,2,36,1,6
"Thucydides",0,7,3,5,24,15
"-SUM-",3,12,6,26,7,54
"Diodorus",18,0,1,12,1,14
"Herodotus",4,24,2,3,4,13
"Plutarch",1,2,25,6,6,15
"Polybius",3,1,1,24,1,6
"Thucydides",3,6,1,5,16,15
"-SUM-",11,9,5,26,12,63
"Diodorus",27,1,2,6,0,9
"Herodotus",0,24,0,1,2,3
"Plutarch",2,2,18,4,2,10
"Polybius",5,3,1,27,1,10
"Thucydides",8,8,2,5,19,23
"-SUM-",15,14,5,16,5,55
"Diodorus",18,0,0,8,1,9
"Herodotus",2,25,3,3,3,11
"Plutarch",1,3,21,4,2,10
"Polybius",2,0,0,31,2,4
"Thucydides",1,11,2,1,26,15
"-SUM-",6,14,5,16,8,49
"Diodorus",27,1,2,11,1,15
"Herodotus",2,29,0,2,2,6
"Plutarch",2,3,17,3,3,11
"Polybius",3,0,2,24,0,5
"Thucydides",1,8,5,3,19,17
"-SUM-",8,12,9,19,6,54
"Diodorus",23,1,1,11,0,13
"Herodotus",0,22,1,0,3,4
"Plutarch",4,3,17,6,3,16
"Polybius",8,1,0,37,0,9
"Thucydides",2,7,4,2,14,15
"-SUM-",14,12,6,19,6,57
"Diodorus",22,3,0,13,0,16
"Herodotus",2,28,0,1,5,8
"Plutarch",1,1,25,6,2,10
"Polybius",3,2,0,19,0,5
"Thucydides",3,10,1,5,18,19
"-SUM-",9,16,1,25,7,58
"Diodorus",19,2,2,4,0,8
"Herodotus",2,26,1,4,3,10
"Plutarch",4,4,22,9,4,21
"Polybius",4,0,1,27,1,6
"Thucydides",2,5,2,2,20,11
"-SUM-",12,11,6,19,8,56
"Diodorus",21,1,1,10,0,12
"Herodotus",1,35,2,4,5,12
"Plutarch",2,3,15,6,5,16
"Polybius",2,1,4,19,2,9
"Thucydides",3,6,2,2,18,13
"-SUM-",8,11,9,22,12,62
"Diodorus",23,3,1,8,0,12
"Herodotus",0,28,3,1,1,5
"Plutarch",3,3,19,5,1,12
"Polybius",3,0,1,27,3,7
"Thucydides",2,6,3,5,21,16
"-SUM-",8,12,8,19,5,52
"Diodorus",25,1,2,9,0,12
"Herodotus",0,23,1,1,5,7
"Plutarch",2,0,21,5,7,14
"Polybius",4,0,2,22,1,7
"Thucydides",4,10,4,3,18,21
"-SUM-",10,11,9,18,13,61
"Diodorus",19,0,1,10,1,12
"Herodotus",3,26,0,3,3,9
"Plutarch",2,2,13,5,6,15
"Polybius",3,1,1,31,2,7
"Thucydides",3,4,6,1,24,14
"-SUM-",11,7,8,19,12,57
"Diodorus",25,3,0,9,0,12
"Herodotus",1,30,1,3,5,10
"Plutarch",0,3,16,6,1,10
"Polybius",2,1,1,31,1,5
"Thucydides",3,4,4,3,17,14
"-SUM-",6,11,6,21,7,51
"Diodorus",27,1,0,10,0,11
"Herodotus",1,25,0,0,4,5
"Plutarch",0,1,16,5,2,8
"Polybius",3,0,0,39,0,3
"Thucydides",1,6,6,0,23,13
"-SUM-",5,8,6,15,6,40
"Diodorus",25,3,0,12,0,15
"Herodotus",1,26,1,1,4,7
"Plutarch",1,2,15,5,3,11
"Polybius",1,0,3,25,1,5
"Thucydides",3,5,5,3,25,16
"-SUM-",6,10,9,21,8,54
"Diodorus",23,0,2,10,0,12
"Herodotus",4,31,0,4,4,12
"Plutarch",1,4,19,6,4,15
"Polybius",4,0,0,28,1,5
"Thucydides",1,4,2,2,16,9
"-SUM-",10,8,4,22,9,53
"Diodorus",22,3,1,13,1,18
"Herodotus",1,21,1,2,3,7
"Plutarch",3,2,17,6,5,16
"Polybius",2,1,6,26,2,11
"Thucydides",1,8,6,5,12,20
"-SUM-",7,14,14,26,11,72
"Diodorus",16,2,2,13,0,17
"Herodotus",1,27,0,1,5,7
"Plutarch",2,6,18,3,7,18
"Polybius",2,2,1,29,1,6
"Thucydides",2,5,2,3,20,12
"-SUM-",7,15,5,20,13,60
"Diodorus",23,2,0,8,0,10
"Herodotus",1,25,1,4,4,10
"Plutarch",5,4,14,7,4,20
"Polybius",4,1,1,23,0,6
"Thucydides",4,11,2,3,19,20
"-SUM-",14,18,4,22,8,66
"Diodorus",25,2,0,5,0,7
"Herodotus",2,32,1,0,2,5
"Plutarch",6,0,15,8,3,17
"Polybius",3,0,2,33,0,5
"Thucydides",1,5,7,1,17,14
